id,Formule,BG,IM,CA,a,b,c,alpha,beta,gamma,contains_rare_earth,is_element,num_of_elements
mp-9244,LiBC,0.8471000000000002,False,223175.28650332656,2.7378283032087447,2.7378283032087447,6.97399677,90.0,90.0,120.0,False,False,3
mp-9250,RbLiSe,2.3089,False,17725.60233224792,4.60204775,4.60204775,7.50977297,90.0,90.0,90.0,False,False,3
mp-9262,Cs2PtF6,2.814,False,1304.5655029933089,8.98590295986331,8.98590295986331,8.98590295986331,90.0,90.0,90.0,False,False,3
mp-9295,TaCu3Te4,1.1406999999999998,False,501207.6808262144,5.95981266,5.95981266,5.95981266,90.0,90.0,90.0,False,False,3
mp-9306,Sr2ZnN2,0.7944999999999998,False,166144.93804483186,3.859155152638756,3.859155152638756,12.806557819802462,90.0,90.0,90.0,False,False,3
mp-9307,Ba2ZnN2,0.4771000000000001,False,174189.17394578274,4.196748674773235,4.196748674773235,12.98374003784539,90.0,90.0,90.0,False,False,3
mp-9321,Ba2HfS4,0.8648000000000002,False,123480.77087783183,4.947177871579435,4.947177871579435,15.853010885369242,90.0,90.0,90.0,False,False,3
mp-9437,NbFeSb,0.5137999999999998,False,802768.3929746277,5.941343040165678,5.941343040165678,5.941343040165678,90.0,90.0,90.0,False,False,3
mp-9517,SrTiN2,0.7925999999999997,False,181108.99885577493,3.8876311,3.8876311,7.71043072,90.0,90.0,90.0,False,False,3
mp-9562,LiBeAs,1.0077000000000005,False,39840.25395232686,3.73657199,3.73657199,6.16510828,90.0,90.0,90.0,False,False,3
mp-9564,Ca(MgAs)2,1.2605000000000004,False,152036.75370760105,4.354346239332193,4.354346239332193,7.11395737,90.0,90.0,120.0,False,False,3
mp-9565,Ca(MgSb)2,0.7931000000000008,False,385878.47167753166,4.668702966660666,4.668702966660666,7.55267646,90.0,90.0,120.0,False,False,3
mp-9566,Sr(MgSb)2,0.9813,False,426183.8154045048,4.728552197557243,4.728552197557243,7.84881873,90.0,90.0,120.0,False,False,3
mp-9567,Ba(MgSb)2,0.8466,False,438194.3666157855,4.798539425659251,4.798539425659251,8.20590387,90.0,90.0,120.0,False,False,3
mp-9569,Ca(ZnP)2,0.875,False,306793.15624206414,4.015433515824463,4.015433515824463,6.81288469,90.0,90.0,120.0,False,False,3
mp-9570,Ca(CdP)2,0.8195999999999999,False,289317.1139361393,4.29230685198745,4.29230685198745,7.05544856,90.0,90.0,120.0,False,False,3
mp-9573,NaBeAs,1.2874000000000003,False,344224.0006657944,3.818149923520517,3.818149923520517,8.84438782,90.0,90.0,120.0,False,False,3
mp-9583,K2ZnF4,4.3016000000000005,False,471.69431357850215,4.044590090666566,4.044590090666566,13.039290894151282,90.0,90.0,90.0,False,False,3
mp-9610,Li2CN2,3.7395,False,1555.3745622647543,3.636013843424154,3.636013843424154,8.704401826323299,90.0,90.0,90.0,False,False,3
mp-9631,AlAgO2,1.4090999999999996,False,15494.023639725978,2.877864693569708,2.877864693569708,12.24930776,90.0,90.0,120.0,False,False,3
mp-9813,WS2,1.6021,False,103099.98882202672,3.184866510777023,3.184866510777023,19.469401733805515,90.0,90.0,120.0,False,False,2
mp-9821,RbSbF6,4.8849,False,507.5468045415349,7.549126683316475,7.549126683316475,7.629588796224952,90.0,90.0,120.0,False,False,3
mp-9915,LiBeP,1.1585,False,24947.89960466696,3.60554335,3.60554335,5.99069175,90.0,90.0,90.0,False,False,3
mp-1008394,Cl2,2.2818,False,26178.059046736627,4.0268581,6.62215116,8.4513601,90.0,90.0,90.0,False,False,1
mp-1008492,BrCl,1.8129,False,76540.63894173676,4.927516,7.877746,7.810701,90.0,90.0,90.0,False,False,2
mp-1008506,BaGaSiH,0.4792,False,664164.2559423075,4.277147807570198,4.277147807570198,5.2846988,90.0,90.0,120.0,False,False,4
mp-1009084,BeSnAs2,0.6936999999999998,False,441626.3002954402,5.6113687,5.6113687,11.313100020000087,90.0,90.0,90.0,False,False,3
mp-1009085,BeSiP2,0.8007,False,25751.14800287223,5.11196259,5.11196259,10.1919383800001,90.0,90.0,90.0,False,False,3
mp-1009087,BeSiAs2,1.0226000000000006,False,141560.00029459264,5.33761396,5.33761396,10.644846240000094,90.0,90.0,90.0,False,False,3
mp-1011695,Cs2Se,1.7952,False,50295.285326278514,5.977892778259365,5.977892778259365,14.614205090000954,90.0,90.0,120.0,False,False,2
mp-1013527,BeGeP2,0.9023000000000004,False,147992.45751287125,5.18224573,5.18224573,10.40208988,90.0,90.0,90.0,False,False,3
mp-1013548,Ca3SbN,0.4075000000000006,False,308579.85836143105,4.86018189,4.86018189,4.86018189,90.0,90.0,90.0,False,False,3
mp-1013550,Ca3SbP,0.6583000000000001,False,519448.3427824102,5.382443769999999,5.382443769999999,5.382443769999999,90.0,90.0,90.0,False,False,3
mp-1014244,ZrZnN2,1.99,False,43983.01327352534,3.281255276473114,3.281255276473114,5.28227338,90.0,90.0,120.0,False,False,3
mp-1014251,HfZnN2,2.3179,False,25706.09650697236,3.2393364722889224,3.2393364722889224,5.27934611,90.0,90.0,120.0,False,False,3
mp-1017628,Mg(BeP)2,0.6341000000000001,False,19059.50946950076,3.6463541592403934,3.6463541592403934,6.208677881812383,90.0,90.0,120.0,False,False,3
mp-1018031,KInO2,2.0775,False,19465.210263343168,3.3165671287990266,3.3165671287990266,18.337967505429912,90.0,90.0,120.0,False,False,3
mp-1018138,VI2,1.0370000000000004,False,14634.372958074411,4.1163681389902536,4.1163681389902536,7.11923527009855,90.0,90.0,120.0,False,False,2
mp-1018736,KCdAs,0.1656000000000002,False,423060.2062839728,4.5766098,4.5766098,7.91696195,90.0,90.0,90.0,False,False,3
mp-1018737,KMgP,1.6589,False,80418.23227536392,4.44860499,4.44860499,7.54192427,90.0,90.0,90.0,False,False,3
mp-1019089,KMgAs,1.1621,False,133408.305176525,4.55263303,4.55263303,7.73356801,90.0,90.0,90.0,False,False,3
mp-1025227,Rb2MgCl4,4.8386,False,910.0086504334364,4.98979046,4.98979046,16.210387760000064,90.0,90.0,90.0,False,False,3
mp-1025250,RhF6,0.8667000000000007,False,473661.25627644674,6.29226,6.29226,6.29226,90.0,90.0,90.0,False,False,2
mp-1025286,Rb2ZnF4,4.3870000000000005,False,502.9534812037137,4.12281303,4.12281303,13.682537920000296,90.0,90.0,90.0,False,False,3
mp-1025396,NbTl3Se4,2.1041,False,245511.68218205395,7.957506679999999,7.957506679999999,7.957506679999999,90.0,90.0,90.0,False,False,3
mp-1025549,Tl3VSe4,1.5636,False,470607.3647971522,7.83873682,7.83873682,7.83873682,90.0,90.0,90.0,False,False,3
mp-1029258,Ca(ZnN)2,0.6376,False,100002.62855048268,3.446247358368104,3.446247358368104,5.990279020002931,90.0,90.0,120.0,False,False,3
mp-1029312,RbVN2,0.5831,False,527028.892039705,5.781297041382168,5.781297041382168,8.199177455566605,90.0,90.0,90.0,False,False,3
mp-1029330,Hf2SeN2,0.6071,False,75595.41685864417,3.601783156116274,3.601783156116274,6.614641540005123,90.0,90.0,120.0,False,False,3
mp-1029385,Li2SnN2,1.6967,False,49730.01368701017,3.258302939609888,3.258302939609888,5.429090090001192,90.0,90.0,120.0,False,False,3
mp-1029396,SrHfN2,1.5456999999999996,False,45849.614884283765,4.02121058,4.02121058,8.22138958,90.0,90.0,90.0,False,False,3
mp-1057286,CsH,2.3475,False,42008.82153760337,6.38250884,6.38250884,6.38250884,90.0,90.0,90.0,False,False,2
mp-1068941,K2PdS2,1.117,False,476035.6558126921,3.61324292,7.1381175,9.3855617,90.0,90.0,90.0,False,False,3
mp-1069706,K2PdSe2,0.8458000000000001,False,287427.0339006236,3.77128991,7.43926082,9.677089450000476,90.0,90.0,90.0,False,False,3
mp-1070099,Ca(GaAs)2,0.0353000000000003,False,451982.3136374827,3.989346576723482,3.989346576723482,24.993821799026684,90.0,90.0,120.0,False,False,3
mp-1077553,Sr2BBrN2,2.4076,False,2764.507595137664,4.149198186159703,4.149198186159703,26.687465920356413,90.0,90.0,120.0,False,False,4
mp-1078419,Na3PSe4,1.1168999999999998,False,36186.58881281662,7.274003400000001,7.274003400000001,7.274003400000001,90.0,90.0,90.0,False,False,3
mp-1078552,Li2H6Pt,2.8838,False,3650.279108370517,6.64985432,6.64985432,6.64985432,90.0,90.0,90.0,False,False,3
mp-1078677,Sr2H6Os,2.4354,False,5333.936728047256,7.624555660000001,7.624555660000001,7.624555660000001,90.0,90.0,90.0,False,False,3
mp-1078746,Sr2FeH6,1.3141999999999998,False,22921.881448301054,7.415304499999998,7.415304499999998,7.415304499999998,90.0,90.0,90.0,False,False,3
mp-1079483,LiAuF6,1.8673,False,88774.50888480862,4.937980810153908,4.937980810153908,13.558916920351166,90.0,90.0,120.0,False,False,3
mp-1079647,BaAgSeF,1.2693,False,82464.90636713736,4.412943,4.412943,9.527038,90.0,90.0,90.0,False,False,4
mp-1079896,Ca2H6Ru,2.4473,False,5680.61691609045,7.19337212,7.19337212,7.19337212,90.0,90.0,90.0,False,False,3
mp-1080135,SrZnAsF,0.6936,False,222417.273293402,4.153937,4.153937,9.174868,90.0,90.0,90.0,False,False,4
mp-1080438,SrAgTeF,1.2846999999999995,False,88931.48205865643,4.39882,4.39882,9.730098,90.0,90.0,90.0,False,False,4
mp-1080771,NaCl7,0.4348000000000001,False,29605.363679463248,5.94494117,5.94494117,5.94494117,90.0,90.0,90.0,False,False,2
mp-1080847,Mg3SbN,1.6233999999999993,False,302845.50573237933,4.345318579999999,4.345318579999999,4.345318579999999,90.0,90.0,90.0,False,False,3
mp-1086652,BaAgSF,1.4324,False,61897.51098990184,4.304429,4.304429,9.419909,90.0,90.0,90.0,False,False,4
mp-1091384,NbTl3S4,2.458,False,51855.79119848491,7.74081924,7.74081924,7.74081924,90.0,90.0,90.0,False,False,3
mp-1094088,NbCoSn,0.9703999999999996,False,986308.778333302,5.942632899999997,5.942632899999997,5.942632899999997,90.0,90.0,90.0,False,False,3
mp-1097065,Li2HfN2,1.9346,False,27588.10576509344,3.237120953308554,3.237120953308554,5.42359518,90.0,90.0,120.0,False,False,3
mp-1100408,TaSnRh,1.0594,False,1101466.5710065786,6.16196316,6.16196316,6.16196316,90.0,90.0,90.0,False,False,3
mp-1100415,ZrSbRh,1.1648000000000005,False,720506.0332815852,6.29948808,6.29948808,6.29948808,90.0,90.0,90.0,False,False,3
mp-1101301,TeO3,2.1595,False,9083.16505447247,5.169167770586864,8.94838082,5.073741247036422,90.0,108.83466291529642,90.0,False,False,2
mp-1120763,Cs3VSe4,1.4894,False,159730.863538728,8.60775016,8.60775016,8.60775016,90.0,90.0,90.0,False,False,3
mp-1147551,KCuTeO6,0.7795,False,301811.87484716845,5.107848756326384,5.107848756326384,6.195512,90.0,90.0,120.0,False,False,4
mp-1180133,NaCaH6Ir,3.4213,False,3148.975168131796,7.226078,7.226078,7.226078,90.0,90.0,90.0,False,False,4
mp-1182061,BaNaH6Ir,3.2231,False,3403.6441695826165,7.845098,7.845098,7.845098,90.0,90.0,90.0,False,False,4
mp-1182867,AlWO4,2.9803,False,24754.62754356279,6.34346862,6.64345056,2.82216346,90.0,90.0,90.0,False,False,3
mp-1183053,AcGaO3,2.895900000000001,False,3060.4636529352174,3.94626209,3.94626209,3.94626209,90.0,90.0,90.0,False,False,3
mp-1183115,AcAlO3,4.1024,False,1355.8342067181447,3.85863387,3.85863387,3.85863387,90.0,90.0,90.0,False,False,3
mp-1183920,CsPaO3,2.9729999999999994,False,6191.636302835128,4.42986213,4.42986213,4.42986213,90.0,90.0,90.0,False,False,3
mp-1185537,Cs2HgTe,1.8046,False,517565.36927246576,9.01139554,9.01139554,9.01139554,90.0,90.0,90.0,False,False,3
mp-1185959,MgS2,1.1336999999999997,False,71892.4583051441,6.890758372777457,3.9105414099458464,5.096060408957439,90.0,116.43356047694527,90.0,False,False,2
mp-1205761,K2PdBr6,0.5077,False,112186.78954699726,10.31313332,10.31313332,10.31313332,90.0,90.0,90.0,False,False,3
mp-1205964,Ca2FeH6,1.5002999999999995,False,19923.860694154773,6.992155100000001,6.992155100000001,6.992155100000001,90.0,90.0,90.0,False,False,3
mp-1205992,HfMnF6,4.9479,False,606.7540839552006,8.1784542,8.1784542,8.1784542,90.0,90.0,90.0,False,False,3
mp-1206098,ZrMnF6,4.4442,False,960.6709658262346,8.22839546,8.22839546,8.22839546,90.0,90.0,90.0,False,False,3
mp-1206514,Mg3AsN,2.2818,False,203700.74647530605,4.206285779999999,4.206285779999999,4.206285779999999,90.0,90.0,90.0,False,False,3
mp-1206523,Rb2MnF4,3.0201,False,754.0260639548061,4.2269843,4.2269843,13.79934732,90.0,90.0,90.0,False,False,3
mp-1206528,Cs2MnF4,3.4594,False,790.6311314795953,4.33283634,4.33283634,14.63722826,90.0,90.0,90.0,False,False,3
mp-1206568,Cs2PdCl6,1.3617,False,251837.91728825367,10.31617406,10.31617406,10.31617406,90.0,90.0,90.0,False,False,3
mp-1206881,LiTaS2,0.8540999999999999,False,523634.2484563718,3.3486133783706427,3.3486133783706427,12.88805856,90.0,90.0,120.0,False,False,3
mp-1207082,LiMgSb,1.4438,False,178922.06883582985,6.62367198,6.62367198,6.62367198,90.0,90.0,90.0,False,False,3
mp-1207095,SiPAu,1.0382000000000002,False,352669.7728172729,3.499678356973877,3.499678356973877,17.21197971357209,90.0,90.0,120.0,False,False,3
mp-1207108,BaAlGeH,0.7492999999999999,False,613136.3633229272,4.3823160143664905,4.3823160143664905,5.250054,90.0,90.0,120.0,False,False,4
mp-1207196,Ca2H6Os,2.7001,False,4718.6590471256495,7.229642600000001,7.229642600000001,7.229642600000001,90.0,90.0,90.0,False,False,3
mp-1208162,Tl2GeF6,4.714700000000001,False,1525.7804486732284,5.825515017043676,5.825515017043676,4.7974345,90.0,90.0,120.0,False,False,3
mp-1209302,Rb2TcCl6,1.2635,False,95943.15645050892,10.013643606666667,10.013643606666667,10.013643606666667,90.0,90.0,90.0,False,False,3
mp-1216588,TlInF6,2.6572,False,2913.005631193996,5.272820787207634,5.272820787207634,15.035242899455303,90.0,90.0,120.0,False,False,3
mp-1217120,Ti2FeNiSb2,0.940999999999999,False,706064.0319663176,4.209072084202882,4.209072084202882,20.402701336846967,90.0,90.0,120.0,False,False,4
mp-1217269,TeSe2,0.6533000000000002,False,838076.4015535585,8.087925838012335,4.37132384,5.285795779891439,90.0,91.5878696953824,90.0,False,False,2
mp-1217271,Th2PNO,1.3129,False,231430.30314618337,4.037171557073715,4.037171557073715,6.864159,90.0,90.0,120.0,False,False,4
mp-1217281,Th2AsNO,0.8689999999999998,False,243342.5948701208,4.059042444246796,4.059042444246796,7.008589,90.0,90.0,120.0,False,False,4
mp-1217996,TaCu3Se3S,1.6491000000000002,False,198385.4888878464,7.971498152884625,7.971498152884625,9.917187407456057,90.0,90.0,120.0,False,False,4
mp-1218382,Sr4Bi2O,0.6552000000000002,False,429642.4751153479,5.03004412,5.03004412,17.65217372,90.0,90.0,90.0,False,False,3
mp-1219568,RbCNO,4.5721,False,841.7779814260032,6.385744,6.411616,7.53217,90.0,90.0,90.0,False,False,4
mp-1220879,NaSbSe2,0.6374999999999997,False,533483.483384116,4.116624459433353,4.116624459433353,21.031527413473373,90.0,90.0,120.0,False,False,3
mp-1220883,NaSbTe2,0.6588999999999992,False,986780.785584814,4.401092918715644,4.401092918715644,22.687015704876845,90.0,90.0,120.0,False,False,3
mp-1220967,NaLiCdS2,1.6168999999999998,False,68855.13947221896,4.157273225346754,4.157273225346754,7.041954,90.0,90.0,120.0,False,False,4
mp-1221101,NaBiSe2,1.0922999999999998,False,389492.8045494928,4.195551491404389,4.195551491404389,21.14924113626969,90.0,90.0,120.0,False,False,3
mp-1221102,NaBiTe2,1.0652999999999997,False,848135.6319908629,4.481605181090844,4.481605181090844,22.75485533127894,90.0,90.0,120.0,False,False,3
mp-1221125,NaBiS2,1.4468999999999994,False,164046.51320189785,4.038025313634785,4.038025313634785,20.233535406797834,90.0,90.0,120.0,False,False,3
mp-1221936,MgMnTe2,0.9141,False,106436.94687737564,4.5426874,4.5426874,6.37987516,90.0,90.0,90.0,False,False,3
mp-1222404,LiBiS2,1.4793000000000005,False,151372.08643563604,3.959233953943684,3.959233953943684,18.87256372656762,90.0,90.0,120.0,False,False,3
mp-1222618,Li2ZnCdP2,1.0652,False,230075.44819287863,4.1702274625389695,4.1702274625389695,20.49733145635989,90.0,90.0,120.0,False,False,4
mp-1223443,KBiS2,1.4158000000000004,False,175546.09217304675,4.125924958087792,4.125924958087792,22.17960494687824,90.0,90.0,120.0,False,False,3
mp-1223929,InCuGeS4,1.1346000000000005,False,280232.97123834724,5.615708,5.615708,10.170387999999996,90.0,90.0,90.0,False,False,4
mp-1224210,InCuGeSe4,0.6493000000000002,False,306026.9333459119,5.892196,5.892196,10.786922,90.0,90.0,90.0,False,False,4
mp-1224851,GaCuGeSe4,0.7335000000000003,False,271832.6341130711,5.506401090003024,5.506401090003024,10.8105801,90.0,90.0,90.0,False,False,4
mp-1227238,CaBiIO2,1.6177,False,65186.78645837366,4.036648,4.036648,13.581908,90.0,90.0,90.0,False,False,4
mp-1227444,BiPbBrO2,1.5539000000000005,False,46183.958987935766,4.009902,4.009902,13.19316,90.0,90.0,90.0,False,False,4
mp-1228963,AlAgSnSe4,1.1072000000000002,False,181373.1526894633,6.056212,6.056212,10.812414,90.0,90.0,90.0,False,False,4
mp-1232332,ZnCu2SiSe4,0.5549,False,214802.3733654749,5.619312,5.619312,11.11001,90.0,90.0,90.0,False,False,4
mp-1245429,MgZrN2,0.5047000000000006,False,204617.70587245707,4.460470506748703,4.460470506748703,9.195157410119526,90.0,90.0,90.0,False,False,3
mp-1272139,SnBr2,1.967,False,23860.9289999832,4.329809837740722,4.329809837740722,6.55990546,90.0,90.0,120.0,False,False,2
mp-1323553,CaNiF6,2.1462000000000003,False,95076.35508158176,5.0087377560036535,5.0087377560036535,14.012957715979686,90.0,90.0,120.0,False,False,3
mp-1391273,ZnNiF6,1.6071,False,290447.426284124,4.849657449689381,4.849657449689381,13.096662434987056,90.0,90.0,120.0,False,False,3
mp-1391800,MgMnF6,2.8029,False,30706.128535180364,4.930001411048899,4.930001411048899,13.1825546243165,90.0,90.0,120.0,False,False,3
mp-1397451,MgSnF6,4.9612,False,486.5766712645828,5.156333756631773,5.156333756631773,13.812048279668636,90.0,90.0,120.0,False,False,3
mp-1399447,MgTiF6,4.6253,False,1584.4383673743182,5.216560187877352,5.216560187877352,13.333522691981884,90.0,90.0,120.0,False,False,3
mp-1403065,TiZnF6,4.1668,False,1986.1343761388323,5.085406930239939,5.085406930239939,13.605753578218255,90.0,90.0,120.0,False,False,3
mp-1409292,MgNiF6,0.0,True,253079.7862846288,4.802945592927053,4.802945592927053,13.071237014131205,90.0,90.0,120.0,False,False,3
mp-505297,NbSbRu,0.3772999999999999,False,632929.4041677287,6.175680472710913,6.175680472710913,6.175680472710913,90.0,90.0,90.0,False,False,3
mp-510625,CrCuO2,1.5391000000000004,False,249538.16191214835,2.9811529041234266,2.9811529041234266,17.05281261119436,90.0,90.0,120.0,False,False,3
mp-540584,K2PdO2,1.3697,False,41522.17485998279,3.1374797546537145,6.043120347315936,8.516067661025238,90.0,90.0,90.0,False,False,3
mp-541837,Bi2Se3,0.3769,False,809030.9265679951,4.191366525881255,4.191366525881255,29.92868720220962,90.0,90.0,120.0,False,False,2
mp-545359,KNa2CuO2,1.5144,False,25611.03921834629,4.390372,4.390372,10.944196,90.0,90.0,90.0,False,False,4
mp-545399,NaNiIO6,1.7121000000000002,False,292339.8499417109,4.997436407216504,4.997436407216504,5.308315,90.0,90.0,120.0,False,False,4
mp-545598,UCdO4,1.9644,False,140815.96335880217,6.881459096230008,7.087032217943157,3.52057956,90.0,90.0,90.0,False,False,3
mp-546500,NaCNO,4.4323,False,859.739106456954,3.556690200483722,3.556690200483722,15.054437468009544,90.0,90.0,120.0,False,False,4
mp-546552,KCrO2,2.9299000000000004,False,118282.40717562764,3.061676419823092,3.061676419823092,17.806434429175205,90.0,90.0,120.0,False,False,3
mp-553303,CsCu3O2,1.4572,False,130567.39141502928,5.109521114554128,5.109521114554128,5.518367164091029,90.0,90.0,120.0,False,False,3
mp-554310,TlBiS2,0.4949000000000003,False,486612.9935835373,4.123046531532323,4.123046531532323,22.22197836482597,90.0,90.0,120.0,False,False,3
mp-555908,CoF2,2.2721,False,34528.11423049218,4.643519410000112,4.643519410000112,3.19916469,90.0,90.0,90.0,False,False,2
mp-556417,Rb2NiF6,2.4216,False,29193.815857045323,8.359146094859796,8.359146094859796,8.359146094859796,90.0,90.0,90.0,False,False,3
mp-557257,KVF3,2.0758999999999994,False,2919.256182356782,4.129360336666667,4.129360336666667,4.129360336666667,90.0,90.0,90.0,False,False,3
mp-557938,HfVF6,3.2213000000000003,False,254523.2620725939,8.102363853905208,8.102363853905208,8.102363853905208,90.0,90.0,90.0,False,False,3
mp-558749,RbMnF3,2.9437,False,841.2672884390723,4.23247214,4.23247214,4.23247214,90.0,90.0,90.0,False,False,3
mp-558928,KrF2,2.7303,False,5150.5417362086055,4.53294056,4.53294056,5.84943294,90.0,90.0,90.0,False,False,2
mp-559798,NiF2,4.9116,False,36845.87955327485,4.632870150006959,4.632870150006959,3.0795406,90.0,90.0,90.0,False,False,2
mp-561367,F2,2.4556,False,8961.89282855808,5.3009885450557634,3.0346415467499064,7.047333841333487,90.0,107.36578341623508,90.0,False,False,1
mp-561947,CsHgF3,0.7228,False,15151.165120972732,4.595449719999999,4.595449719999999,4.595449719999999,90.0,90.0,90.0,False,False,3
mp-567636,VFeSb,0.3487,False,714194.2518855494,5.753840445803216,5.753840445803216,5.753840445803216,90.0,90.0,90.0,False,False,3
mp-568346,HfBrN,2.1298000000000004,False,41984.92449914463,3.55823524,4.104030670000001,8.90516558,90.0,90.0,90.0,False,False,3
mp-568560,TlBr,2.2962,False,17298.444781439,6.684083526987348,6.684083526987348,6.684083526987348,90.0,90.0,90.0,False,False,2
mp-568968,K2SnHgSe4,1.4785,False,202781.1298047811,8.237692,8.237692,7.138506,90.0,90.0,90.0,False,False,4
mp-569639,TlCl,2.5369,False,11392.240573333442,6.439101528755188,6.439101528755188,6.439101528755188,90.0,90.0,90.0,False,False,2
mp-570097,Sr(Li2P)2,0.9758999999999998,False,340353.9331480138,4.273837813019665,4.273837813019665,23.534046492280257,90.0,90.0,120.0,False,False,3
mp-570485,SrAlSiH,0.6256999999999993,False,598628.3272822794,4.229390707965511,4.229390707965511,4.964784,90.0,90.0,120.0,False,False,4
mp-570935,LiI,4.3818,False,2139.6924298540885,4.544069301207673,4.544069301207673,7.29169756,90.0,90.0,120.0,False,False,2
mp-571093,BaAlSiH,0.7092999999999998,False,631959.780962811,4.334227520400492,4.334227520400492,5.262552,90.0,90.0,120.0,False,False,4
mp-571102,TlI,2.2086,False,31587.381363825298,7.042062392779568,7.042062392779568,7.042062392779568,90.0,90.0,90.0,False,False,2
mp-571222,CsBr,4.2575,False,1300.618725282268,7.322070118669273,7.322070118669273,7.322070118669273,90.0,90.0,90.0,False,False,2
mp-578610,NaMoO2,2.3805,False,114663.90956116316,3.233550796070319,3.233550796070319,15.657950429619918,90.0,90.0,120.0,False,False,3
mp-581024,CsK2Sb,0.8633999999999997,False,548750.1775329084,8.624056741696341,8.624056741696341,8.624056741696341,90.0,90.0,90.0,False,False,3
mp-605034,K2NiF6,2.3603,False,41639.93618291572,8.002589366977142,8.002589366977142,8.002589366977142,90.0,90.0,90.0,False,False,3
mp-613910,BaNiF6,0.4727,False,114197.20960705166,7.315122782312094,7.315122782312094,6.975401926251443,90.0,90.0,120.0,False,False,3
mp-623024,TiCdF6,4.3774,False,1672.6222187322169,5.252976672040432,5.252976672040432,14.356109007801116,90.0,90.0,120.0,False,False,3
mp-625509,H3BrO,4.5929,False,1025.4707341462174,6.86377480638879,4.991671999133592,4.265772796270595,90.0,112.43663250588558,90.0,False,False,3
mp-626417,CsH3O2,4.0949,False,805.3530061664125,4.425200974766878,8.047120768191801,4.25023165,90.0,90.0,90.0,False,False,3
mp-626620,RbHO,3.3341000000000003,False,1201.6879219214236,4.1177926,10.78808962,4.20268733,90.0,90.0,90.0,False,False,3
mp-626785,KHO,3.6766,False,1041.2824895354722,3.91806938,10.36259366,3.97296462,90.0,90.0,90.0,False,False,3
mp-634657,NaHS,3.1577,False,3320.703610672052,3.9080485140436334,4.45281087,5.912571469459149,90.0,99.63077424658375,90.0,False,False,3
mp-643002,Mg2H6Os,3.3481,False,3448.723120247724,6.635270699999997,6.635270699999997,6.635270699999997,90.0,90.0,90.0,False,False,3
mp-643101,Rb2H6Pt,4.063000000000001,False,2392.438947332574,8.52159184,8.52159184,8.52159184,90.0,90.0,90.0,False,False,3
mp-643243,Cs2H6Pt,3.9083,False,2462.8601738912907,8.9723494,8.9723494,8.9723494,90.0,90.0,90.0,False,False,3
mp-643260,Na2H4Pd,2.2472000000000003,False,43208.74127916281,5.27387412,5.27387412,6.48643392,90.0,90.0,90.0,False,False,3
mp-643279,K2H6Pt,3.9976,False,2478.330197098493,8.1200411,8.1200411,8.1200411,90.0,90.0,90.0,False,False,3
mp-643370,Ba2MgH6,2.8864,False,7442.579949256771,5.717818886919488,5.717818886919488,4.538310090017386,90.0,90.0,120.0,False,False,3
mp-644222,CdHClO,2.4655,False,3690.856588056474,3.734935603785559,3.734935603785559,10.419544,90.0,90.0,120.0,False,False,4
mp-665922,SrHgO2,2.1978,False,7783.07825588909,3.848052180872712,3.848052180872712,19.125475284474728,90.0,90.0,120.0,False,False,3
mp-676861,AlSbO4,1.6178,False,22566.974075730905,6.285973940939151,6.439709731476452,3.01452656,90.0,90.0,90.0,False,False,3
mp-677335,GaPO4,4.698,False,688.3411453267413,4.8987378177899465,4.8987378177899465,7.414960310310909,90.0,90.0,90.0,False,False,3
mp-689925,Cs2NiF6,2.4357,False,25179.208128612325,8.85947491077044,8.85947491077044,8.85947491077044,90.0,90.0,90.0,False,False,3
mp-690785,Na2H6Pt,3.6156,False,2833.8977880099,7.2586319,7.2586319,7.2586319,90.0,90.0,90.0,False,False,3
mp-690794,Sr2HN,1.8058,False,163275.3081902732,3.813497687331907,3.813497687331907,18.906783,90.0,90.0,120.0,False,False,3
mp-697030,Mg2H6Ru,3.0681000000000003,False,4207.552397398441,6.59511244,6.59511244,6.59511244,90.0,90.0,90.0,False,False,3
mp-697038,Ba2H6Ru,1.8699,False,24238.201960244514,8.06730744,8.06730744,8.06730744,90.0,90.0,90.0,False,False,3
mp-697044,Ba2H6Os,1.9655,False,36211.27771402218,8.09241568,8.09241568,8.09241568,90.0,90.0,90.0,False,False,3
mp-697096,Na2H4Pt,2.1188,False,37462.48407810264,5.19455004,5.19455004,6.61749774,90.0,90.0,90.0,False,False,3
mp-697133,Cs2CaH4,3.0097,False,4914.2970956472345,4.60310942,4.60310942,15.507769,90.0,90.0,90.0,False,False,3
mp-752955,WOF4,3.9942,False,2004.229990347011,6.5262972,6.5262972,3.94508062,90.0,90.0,90.0,False,False,3
mp-753287,CaCdO2,0.3754999999999997,False,93276.18400971568,3.3680642066586204,3.3680642066586204,4.7502443,90.0,90.0,90.0,False,False,3
mp-753571,LiVF6,3.0771,False,9716.713844861351,7.535914251561006,7.535914251561006,7.535914251561006,90.0,90.0,90.0,False,False,3
mp-753594,BiOF,2.8878000000000004,False,5185.505943038192,3.96824418363011,3.96958714,5.745037591451439,90.0,90.0,90.0,False,False,3
mp-754065,Hg(SbO3)2,0.5173000000000001,False,83567.25737002956,5.297762437520582,5.297762437520582,4.92415045000132,90.0,90.0,120.0,False,False,3
mp-754326,NaAgO2,0.5911,False,370736.6023522329,6.358373005765971,2.9870691000000003,6.202943271346366,90.0,119.43362890812124,90.0,False,False,3
